temperature,red,green,blue
8845,213.5195613,226.04618,255
8850,213.4764132,226.0122849,255
8855,213.4333295,225.9784369,255
8860,213.39031,225.9446361,255
8865,213.3473546,225.9108822,255
8870,213.3044631,225.8771751,255
8875,213.2616355,225.8435148,255
8880,213.2188716,225.8099013,255
8885,213.1761712,225.7763343,255
8890,213.1335343,225.7428138,255
8895,213.0909606,225.7093397,255
8900,213.0484501,225.6759119,255
8905,213.0060026,225.6425303,255
8910,212.963618,225.6091949,255
8915,212.9212961,225.5759055,255
8920,212.8790369,225.5426621,255
8925,212.8368402,225.5094646,255
8930,212.7947058,225.4763128,255
8935,212.7526337,225.4432067,255
8940,212.7106237,225.4101462,255
8945,212.6686756,225.3771311,255
8950,212.6267894,225.3441615,255
8955,212.5849649,225.3112373,255
8960,212.543202,225.2783582,255
8965,212.5015005,225.2455243,255
8970,212.4598604,225.2127355,255
8975,212.4182814,225.1799917,255
8980,212.3767636,225.1472927,255
8985,212.3353067,225.1146385,255
8990,212.2939106,225.082029,255
8995,212.2525752,225.0494642,255
9000,212.2113003,225.0169439,255
9005,212.1700859,224.984468,255
9010,212.1289318,224.9520365,255
9015,212.0878379,224.9196493,255
9020,212.0468041,224.8873062,255
9025,212.0058302,224.8550073,255
9030,211.9649161,224.8227524,255
9035,211.9240618,224.7905414,255
9040,211.8832669,224.7583742,255
9045,211.8425316,224.7262508,255
9050,211.8018555,224.6941711,255
9055,211.7612387,224.662135,255
9060,211.7206809,224.6301424,255
9065,211.6801821,224.5981932,255
9070,211.6397422,224.5662874,255
9075,211.5993609,224.5344248,255
9080,211.5590382,224.5026054,255
9085,211.5187741,224.4708291,255
9090,211.4785682,224.4390958,255
9095,211.4384206,224.4074054,255
9100,211.3983311,224.3757578,255
9105,211.3582996,224.344153,255
9110,211.318326,224.3125909,255
9115,211.2784101,224.2810714,255
9120,211.2385519,224.2495944,255
9125,211.1987512,224.2181598,255
9130,211.1590079,224.1867676,255
9135,211.1193219,224.1554176,255
9140,211.079693,224.1241098,255
9145,211.0401212,224.0928442,255
9150,211.0006063,224.0616205,255
9155,210.9611483,224.0304388,255
9160,210.921747,223.999299,255
9165,210.8824022,223.9682009,255
9170,210.8431139,223.9371446,255
9175,210.803882,223.9061299,255
9180,210.7647063,223.8751567,255
9185,210.7255867,223.844225,255
9190,210.6865232,223.8133347,255
9195,210.6475155,223.7824856,255
9200,210.6085637,223.7516779,255
9205,210.5696675,223.7209112,255
9210,210.5308269,223.6901857,255
9215,210.4920417,223.6595011,255
9220,210.4533119,223.6288575,255
9225,210.4146373,223.5982547,255
9230,210.3760178,223.5676926,255
9235,210.3374533,223.5371712,255
9240,210.2989436,223.5066905,255
9245,210.2604888,223.4762503,255
9250,210.2220887,223.4458505,255
9255,210.1837431,223.4154911,255
9260,210.1454519,223.385172,255
9265,210.1072151,223.3548932,255
9270,210.0690325,223.3246544,255
9275,210.030904,223.2944558,255
9280,209.9928296,223.2642972,255
9285,209.954809,223.2341784,255
9290,209.9168423,223.2040996,255
9295,209.8789292,223.1740604,255
9300,209.8410697,223.144061,255
9305,209.8032637,223.1141012,255
9310,209.765511,223.084181,255
9315,209.7278116,223.0543002,255
9320,209.6901654,223.0244589,255
9325,209.6525722,222.9946568,255
9330,209.6150319,222.964894,255
9335,209.5775445,222.9351704,255
9340,209.5401098,222.9054859,255
9345,209.5027277,222.8758404,255
9350,209.4653982,222.8462339,255
9355,209.428121,222.8166663,255
9360,209.3908962,222.7871374,255
9365,209.3537235,222.7576474,255
9370,209.316603,222.7281959,255
9375,209.2795345,222.6987831,255
9380,209.2425178,222.6694088,255
9385,209.205553,222.640073,255
9390,209.1686398,222.6107755,255
9395,209.1317782,222.5815163,255
9400,209.0949681,222.5522954,255
9405,209.0582094,222.5231126,255
9410,209.0215019,222.493968,255
9415,208.9848457,222.4648613,255
9420,208.9482405,222.4357926,255
9425,208.9116863,222.4067618,255
9430,208.875183,222.3777688,255
9435,208.8387304,222.3488136,255
9440,208.8023285,222.319896,255
9445,208.7659772,222.291016,255
9450,208.7296764,222.2621736,255
9455,208.6934259,222.2333686,255
9460,208.6572257,222.204601,255
9465,208.6210757,222.1758707,255
9470,208.5849757,222.1471777,255
9475,208.5489258,222.1185219,255
9480,208.5129257,222.0899032,255
9485,208.4769754,222.0613215,255
9490,208.4410748,222.0327769,255
9495,208.4052238,222.0042691,255
9500,208.3694223,221.9757982,255
9505,208.3336701,221.947364,255
9510,208.2979673,221.9189666,255
9515,208.2623137,221.8906058,255
9520,208.2267091,221.8622816,255
9525,208.1911536,221.8339939,255
9530,208.155647,221.8057426,255
9535,208.1201892,221.7775277,255
9540,208.0847801,221.7493492,255
9545,208.0494197,221.7212068,255
9550,208.0141078,221.6931006,255
9555,207.9788443,221.6650306,255
9560,207.9436292,221.6369966,255
9565,207.9084623,221.6089985,255
9570,207.8733436,221.5810364,255
9575,207.8382729,221.5531101,255
9580,207.8032502,221.5252196,255
9585,207.7682754,221.4973648,255
9590,207.7333483,221.4695456,255
9595,207.698469,221.4417621,255
9600,207.6636372,221.414014,255
9605,207.628853,221.3863014,255
9610,207.5941162,221.3586242,255
9615,207.5594266,221.3309824,255
9620,207.5247844,221.3033757,255
9625,207.4901892,221.2758043,255
9630,207.4556411,221.248268,255
9635,207.42114,221.2207668,255
9640,207.3866857,221.1933006,255
9645,207.3522782,221.1658693,255
9650,207.3179174,221.1384729,255
9655,207.2836032,221.1111114,255
9660,207.2493354,221.0837845,255
9665,207.2151141,221.0564924,255
9670,207.1809392,221.0292349,255
9675,207.1468104,221.002012,255
9680,207.1127278,220.9748235,255
9685,207.0786913,220.9476695,255
9690,207.0447008,220.9205499,255
9695,207.0107561,220.8934646,255
9700,206.9768572,220.8664135,255
9705,206.9430041,220.8393967,255
9710,206.9091965,220.8124139,255
9715,206.8754345,220.7854653,255
9720,206.8417179,220.7585506,255
9725,206.8080467,220.7316699,255
9730,206.7744208,220.7048231,255
9735,206.74084,220.6780101,255
9740,206.7073044,220.6512308,255
9745,206.6738137,220.6244853,255
9750,206.640368,220.5977734,255
9755,206.6069672,220.5710951,255
9760,206.5736111,220.5444503,255
9765,206.5402996,220.517839,255
9770,206.5070328,220.4912611,255
9775,206.4738104,220.4647165,255
9780,206.4406325,220.4382052,255
9785,206.4074989,220.4117271,255
9790,206.3744095,220.3852822,255
9795,206.3413644,220.3588704,255
9800,206.3083633,220.3324916,255
9805,206.2754061,220.3061459,255
9810,206.242493,220.279833,255
9815,206.2096236,220.2535531,255
9820,206.176798,220.2273059,255
9825,206.144016,220.2010915,255
9830,206.1112777,220.1749098,255
9835,206.0785828,220.1487607,255
9840,206.0459314,220.1226442,255
9845,206.0133232,220.0965602,255
9850,205.9807584,220.0705087,255
9855,205.9482367,220.0444896,255
9860,205.9157581,220.0185028,255
9865,205.8833225,219.9925484,255
9870,205.8509299,219.9666261,255
9875,205.8185801,219.9407361,255
9880,205.7862731,219.9148781,255
9885,205.7540087,219.8890522,255
9890,205.721787,219.8632584,255
9895,205.6896078,219.8374964,255
9900,205.657471,219.8117664,255
9905,205.6253766,219.7860682,255
9910,205.5933245,219.7604018,255
9915,205.5613147,219.7347671,255
9920,205.5293469,219.7091641,255
9925,205.4974212,219.6835927,255
9930,205.4655375,219.6580528,255
9935,205.4336956,219.6325445,255
9940,205.4018956,219.6070676,255
9945,205.3701373,219.5816221,255
9950,205.3384207,219.5562079,255
9955,205.3067457,219.530825,255
9960,205.2751121,219.5054733,255
9965,205.24352,219.4801528,255
9970,205.2119693,219.4548635,255
9975,205.1804598,219.4296051,255
9980,205.1489915,219.4043778,255
9985,205.1175644,219.3791815,255
9990,205.0861783,219.354016,255
9995,205.0548331,219.3288814,255
10000,205.0235289,219.3037776,255
10005,204.9922655,219.2787045,255
10010,204.9610428,219.2536621,255
10015,204.9298607,219.2286504,255
10020,204.8987193,219.2036692,255
10025,204.8676184,219.1787185,255
10030,204.8365579,219.1537983,255
10035,204.8055378,219.1289085,255
10040,204.774558,219.1040491,255
10045,204.7436184,219.07922,255
10050,204.7127189,219.0544212,255
10055,204.6818595,219.0296526,255
10060,204.6510401,219.0049141,255
10065,204.6202606,218.9802057,255
10070,204.589521,218.9555274,255
10075,204.5588212,218.9308791,255
10080,204.528161,218.9062607,255
10085,204.4975405,218.8816722,255
10090,204.4669595,218.8571135,255
10095,204.436418,218.8325847,255
10100,204.4059159,218.8080856,255
10105,204.3754532,218.7836161,255
10110,204.3450297,218.7591763,255
10115,204.3146454,218.7347661,255
10120,204.2843003,218.7103855,255
10125,204.2539941,218.6860343,255
10130,204.223727,218.6617125,255
10135,204.1934988,218.6374201,255
10140,204.1633094,218.6131571,255
10145,204.1331588,218.5889233,255
10150,204.1030468,218.5647188,255
10155,204.0729735,218.5405434,255
10160,204.0429388,218.5163972,255
10165,204.0129425,218.4922801,255
10170,203.9829846,218.4681919,255
10175,203.9530651,218.4441328,255
10180,203.9231839,218.4201026,255
10185,203.8933408,218.3961013,255
10190,203.8635359,218.3721288,255
10195,203.8337691,218.3481851,255
10200,203.8040402,218.3242701,255
10205,203.7743493,218.3003838,255
10210,203.7446962,218.2765261,255
10215,203.715081,218.252697,255
10220,203.6855034,218.2288965,255
10225,203.6559635,218.2051245,255
10230,203.6264612,218.1813808,255
10235,203.5969964,218.1576656,255
10240,203.567569,218.1339787,255
10245,203.538179,218.1103201,255
10250,203.5088264,218.0866898,255
10255,203.479511,218.0630877,255
10260,203.4502327,218.0395137,255
10265,203.4209916,218.0159678,255
10270,203.3917875,217.9924499,255
10275,203.3626204,217.9689601,255
10280,203.3334902,217.9454982,255
10285,203.3043968,217.9220643,255
10290,203.2753403,217.8986582,255
10295,203.2463204,217.8752799,255
10300,203.2173372,217.8519294,255
10305,203.1883906,217.8286066,255
10310,203.1594804,217.8053114,255
10315,203.1306068,217.782044,255
10320,203.1017695,217.7588041,255
10325,203.0729685,217.7355917,255
10330,203.0442038,217.7124068,255
10335,203.0154752,217.6892494,255
10340,202.9867828,217.6661193,255
10345,202.9581265,217.6430166,255
10350,202.9295061,217.6199412,255
10355,202.9009217,217.5968931,255
10360,202.8723731,217.5738722,255
10365,202.8438604,217.5508784,255
10370,202.8153833,217.5279118,255
10375,202.786942,217.5049722,255
10380,202.7585363,217.4820597,255
10385,202.7301661,217.4591741,255
10390,202.7018313,217.4363155,255
10395,202.6735321,217.4134838,255
10400,202.6452681,217.390679,255
10405,202.6170395,217.3679009,255
10410,202.5888461,217.3451496,255
10415,202.5606878,217.322425,255
10420,202.5325647,217.2997271,255
10425,202.5044766,217.2770558,255
10430,202.4764235,217.254411,255
10435,202.4484053,217.2317928,255
10440,202.420422,217.2092011,255
10445,202.3924735,217.1866359,255
10450,202.3645597,217.164097,255
10455,202.3366806,217.1415845,255
10460,202.308836,217.1190984,255
10465,202.2810261,217.0966385,255
10470,202.2532506,217.0742048,255
10475,202.2255096,217.0517973,255
10480,202.1978029,217.0294159,255
10485,202.1701305,217.0070607,255
10490,202.1424924,216.9847314,255
10495,202.1148885,216.9624282,255
10500,202.0873187,216.940151,255
10505,202.0597829,216.9178997,255
10510,202.0322812,216.8956742,255
10515,202.0048134,216.8734746,255
10520,201.9773795,216.8513008,255
10525,201.9499794,216.8291528,255
10530,201.9226131,216.8070304,255
10535,201.8952805,216.7849337,255
10540,201.8679816,216.7628627,255
10545,201.8407162,216.7408172,255
10550,201.8134844,216.7187972,255
10555,201.7862861,216.6968028,255
10560,201.7591211,216.6748338,255
10565,201.7319896,216.6528902,255
10570,201.7048913,216.630972,255
10575,201.6778262,216.6090791,255
10580,201.6507944,216.5872115,255
10585,201.6237956,216.5653692,255
10590,201.59683,216.543552,255
10595,201.5698973,216.5217601,255
10600,201.5429976,216.4999932,255
10605,201.5161307,216.4782514,255
10610,201.4892968,216.4565346,255
10615,201.4624956,216.4348429,255
10620,201.4357271,216.4131761,255
10625,201.4089912,216.3915342,255
10630,201.382288,216.3699172,255
10635,201.3556174,216.348325,255
10640,201.3289792,216.3267576,255
10645,201.3023735,216.305215,255
10650,201.2758001,216.2836971,255
10655,201.2492591,216.2622038,255
10660,201.2227503,216.2407352,255
10665,201.1962738,216.2192912,255
10670,201.1698294,216.1978717,255
10675,201.1434171,216.1764767,255
10680,201.1170369,216.1551062,255
10685,201.0906887,216.1337601,255
10690,201.0643723,216.1124384,255
10695,201.0380879,216.0911411,255
10700,201.0118353,216.0698681,255
10705,200.9856145,216.0486193,255
10710,200.9594254,216.0273948,255
10715,200.9332679,216.0061945,255
10720,200.9071421,215.9850183,255
10725,200.8810478,215.9638662,255
10730,200.854985,215.9427382,255
10735,200.8289537,215.9216343,255
10740,200.8029537,215.9005543,255
10745,200.7769851,215.8794983,255
10750,200.7510477,215.8584662,255
10755,200.7251416,215.837458,255
10760,200.6992667,215.8164736,255
10765,200.6734229,215.7955131,255
10770,200.6476101,215.7745763,255
10775,200.6218284,215.7536632,255
10780,200.5960776,215.7327738,255
10785,200.5703578,215.7119081,255
10790,200.5446688,215.6910659,255
10795,200.5190106,215.6702474,255
10800,200.4933831,215.6494523,255
10805,200.4677863,215.6286808,255
10810,200.4422202,215.6079327,255
10815,200.4166847,215.5872081,255
10820,200.3911798,215.5665068,255
10825,200.3657053,215.5458288,255
10830,200.3402612,215.5251742,255
10835,200.3148476,215.5045429,255
10840,200.2894642,215.4839347,255
10845,200.2641112,215.4633498,255
10850,200.2387884,215.442788,255
10855,200.2134957,215.4222494,255
10860,200.1882332,215.4017338,255
10865,200.1630008,215.3812413,255
10870,200.1377984,215.3607718,255
10875,200.1126259,215.3403253,255
10880,200.0874834,215.3199016,255
10885,200.0623708,215.2995009,255
10890,200.037288,215.2791231,255
10895,200.0122349,215.2587681,255
10900,199.9872116,215.2384358,255
10905,199.962218,215.2181264,255
10910,199.9372539,215.1978396,255
10915,199.9123195,215.1775755,255
10920,199.8874145,215.1573341,255
10925,199.8625391,215.1371153,255
10930,199.837693,215.116919,255
10935,199.8128764,215.0967453,255
10940,199.788089,215.076594,255
10945,199.7633309,215.0564653,255
10950,199.7386021,215.0363589,255
10955,199.7139024,215.016275,255
10960,199.6892318,214.9962134,255
10965,199.6645904,214.9761742,255
10970,199.6399779,214.9561572,255
10975,199.6153944,214.9361624,255
10980,199.5908399,214.9161899,255
10985,199.5663142,214.8962396,255
10990,199.5418174,214.8763114,255
10995,199.5173494,214.8564053,255
11000,199.4929101,214.8365213,255
11005,199.4684994,214.8166594,255
11010,199.4441175,214.7968194,255
11015,199.4197641,214.7770014,255
11020,199.3954392,214.7572053,255
11025,199.3711429,214.7374312,255
11030,199.346875,214.7176789,255
11035,199.3226355,214.6979484,255
11040,199.2984244,214.6782398,255
11045,199.2742415,214.6585529,255
11050,199.250087,214.6388877,255
11055,199.2259606,214.6192442,255
11060,199.2018624,214.5996224,255
11065,199.1777923,214.5800222,255
11070,199.1537503,214.5604436,255
11075,199.1297363,214.5408865,255
11080,199.1057503,214.521351,255
11085,199.0817923,214.501837,255
11090,199.0578621,214.4823444,255
11095,199.0339597,214.4628732,255
11100,199.0100852,214.4434234,255
11105,198.9862384,214.423995,255
11110,198.9624193,214.4045879,255
11115,198.9386278,214.3852021,255
11120,198.914864,214.3658376,255
11125,198.8911277,214.3464942,255
11130,198.867419,214.3271721,255
11135,198.8437377,214.3078711,255
11140,198.8200838,214.2885912,255
11145,198.7964573,214.2693325,255
11150,198.7728582,214.2500947,255
11155,198.7492864,214.230878,255
11160,198.7257417,214.2116823,255
11165,198.7022243,214.1925076,255
11170,198.6787341,214.1733537,255
11175,198.655271,214.1542208,255
11180,198.6318349,214.1351087,255
11185,198.6084259,214.1160175,255
11190,198.5850438,214.096947,255
11195,198.5616887,214.0778973,255
11200,198.5383604,214.0588684,255
11205,198.515059,214.0398601,255
11210,198.4917844,214.0208725,255
11215,198.4685366,214.0019055,255
11220,198.4453154,213.9829592,255
11225,198.422121,213.9640334,255
11230,198.3989531,213.9451281,255
11235,198.3758119,213.9262434,255
11240,198.3526972,213.9073791,255
11245,198.329609,213.8885352,255
11250,198.3065472,213.8697118,255
11255,198.2835118,213.8509088,255
11260,198.2605028,213.832126,255
11265,198.2375202,213.8133637,255
11270,198.2145638,213.7946216,255
11275,198.1916336,213.7758997,255
11280,198.1687296,213.7571981,255
11285,198.1458518,213.7385166,255
11290,198.1230001,213.7198554,255
11295,198.1001745,213.7012142,255
11300,198.0773749,213.6825932,255
11305,198.0546012,213.6639922,255
11310,198.0318535,213.6454112,255
11315,198.0091317,213.6268503,255
11320,197.9864358,213.6083093,255
11325,197.9637656,213.5897883,255
11330,197.9411213,213.5712871,255
11335,197.9185026,213.5528059,255
11340,197.8959097,213.5343445,255
11345,197.8733424,213.5159029,255
11350,197.8508007,213.4974812,255
11355,197.8282845,213.4790792,255
11360,197.8057939,213.4606969,255
11365,197.7833288,213.4423343,255
11370,197.7608891,213.4239914,255
11375,197.7384748,213.4056681,255
11380,197.7160858,213.3873644,255
11385,197.6937222,213.3690803,255
11390,197.6713838,213.3508158,255
11395,197.6490707,213.3325708,255
11400,197.6267827,213.3143452,255
11405,197.6045199,213.2961391,255
11410,197.5822823,213.2779525,255
11415,197.5600697,213.2597853,255
11420,197.5378821,213.2416374,255
11425,197.5157195,213.2235088,255
11430,197.4935819,213.2053996,255
11435,197.4714691,213.1873097,255
11440,197.4493813,213.169239,255
11445,197.4273183,213.1511875,255
11450,197.40528,213.1331553,255
11455,197.3832665,213.1151422,255
11460,197.3612778,213.0971482,255
11465,197.3393137,213.0791733,255
11470,197.3173742,213.0612175,255
11475,197.2954593,213.0432808,255
11480,197.273569,213.0253631,255
11485,197.2517032,213.0074644,255
11490,197.2298618,212.9895846,255
11495,197.2080449,212.9717238,255
11500,197.1862524,212.9538819,255
11505,197.1644842,212.9360588,255
11510,197.1427404,212.9182546,255
11515,197.1210208,212.9004692,255
11520,197.0993255,212.8827026,255
11525,197.0776544,212.8649548,255
11530,197.0560074,212.8472257,255
11535,197.0343846,212.8295153,255
11540,197.0127859,212.8118236,255
11545,196.9912112,212.7941506,255
11550,196.9696605,212.7764961,255
11555,196.9481338,212.7588603,255
11560,196.926631,212.741243,255
11565,196.9051521,212.7236443,255
11570,196.883697,212.706064,255
11575,196.8622658,212.6885023,255
11580,196.8408584,212.670959,255
11585,196.8194747,212.6534341,255
11590,196.7981147,212.6359276,255
11595,196.7767784,212.6184395,255
11600,196.7554657,212.6009698,255
11605,196.7341766,212.5835183,255
11610,196.7129111,212.5660852,255
11615,196.6916691,212.5486703,255
11620,196.6704506,212.5312736,255
11625,196.6492555,212.5138951,255
11630,196.6280838,212.4965349,255
11635,196.6069355,212.4791927,255
11640,196.5858105,212.4618687,255
11645,196.5647088,212.4445628,255
11650,196.5436304,212.427275,255
11655,196.5225752,212.4100052,255
11660,196.5015432,212.3927534,255
11665,196.4805344,212.3755197,255
11670,196.4595486,212.3583038,255
11675,196.438586,212.3411059,255
11680,196.4176463,212.323926,255
11685,196.3967297,212.3067639,255
11690,196.3758361,212.2896196,255
11695,196.3549654,212.2724932,255
11700,196.3341175,212.2553846,255
11705,196.3132926,212.2382938,255
11710,196.2924904,212.2212207,255
11715,196.2717111,212.2041653,255
11720,196.2509545,212.1871277,255
11725,196.2302206,212.1701077,255
11730,196.2095095,212.1531053,255
11735,196.1888209,212.1361206,255
11740,196.168155,212.1191535,255
11745,196.1475116,212.1022039,255
11750,196.1268908,212.0852719,255
11755,196.1062925,212.0683574,255
11760,196.0857167,212.0514603,255
11765,196.0651633,212.0345808,255
11770,196.0446323,212.0177186,255
11775,196.0241237,212.0008739,255
11780,196.0036374,211.9840466,255
11785,195.9831734,211.9672366,255
11790,195.9627316,211.950444,255
11795,195.9423121,211.9336686,255
11800,195.9219148,211.9169106,255
11805,195.9015396,211.9001698,255
11810,195.8811866,211.8834462,255
11815,195.8608556,211.8667399,255
11820,195.8405467,211.8500507,255
11825,195.8202598,211.8333787,255
11830,195.7999949,211.8167238,255
11835,195.779752,211.800086,255
11840,195.759531,211.7834653,255
11845,195.7393318,211.7668617,255
11850,195.7191546,211.750275,255
11855,195.6989991,211.7337054,255
11860,195.6788654,211.7171528,255
11865,195.6587535,211.7006171,255
11870,195.6386632,211.6840984,255
11875,195.6185947,211.6675965,255
11880,195.5985478,211.6511116,255
11885,195.5785225,211.6346435,255
11890,195.5585188,211.6181922,255
11895,195.5385367,211.6017577,255
11900,195.5185761,211.58534,255
11905,195.4986369,211.5689391,255
11910,195.4787192,211.5525549,255
11915,195.4588229,211.5361874,255
11920,195.438948,211.5198366,255
11925,195.4190945,211.5035025,255
11930,195.3992622,211.487185,255
11935,195.3794513,211.4708841,255
11940,195.3596616,211.4545998,255
11945,195.3398931,211.438332,255
11950,195.3201458,211.4220808,255
11955,195.3004197,211.4058461,255
11960,195.2807147,211.3896279,255
11965,195.2610307,211.3734262,255
11970,195.2413679,211.3572409,255
11975,195.221726,211.341072,255
11980,195.2021052,211.3249195,255
11985,195.1825053,211.3087834,255
11990,195.1629263,211.2926636,255
11995,195.1433683,211.2765602,255
12000,195.1238311,211.2604731,255
12005,195.1043147,211.2444022,255
12010,195.0848191,211.2283476,255
12015,195.0653443,211.2123092,255
12020,195.0458903,211.1962871,255
12025,195.0264569,211.1802811,255
12030,195.0070443,211.1642912,255
12035,194.9876522,211.1483175,255
12040,194.9682808,211.1323599,255
12045,194.9489299,211.1164185,255
12050,194.9295997,211.100493,255
12055,194.9102899,211.0845836,255
12060,194.8910006,211.0686903,255
12065,194.8717318,211.0528129,255
12070,194.8524833,211.0369515,255
12075,194.8332553,211.021106,255
12080,194.8140477,211.0052765,255
12085,194.7948603,210.9894629,255
12090,194.7756933,210.9736652,255
12095,194.7565466,210.9578833,255
12100,194.7374201,210.9421173,255
12105,194.7183137,210.926367,255
12110,194.6992276,210.9106326,255
12115,194.6801616,210.8949139,255
12120,194.6611158,210.879211,255
12125,194.64209,210.8635238,255
12130,194.6230843,210.8478523,255
12135,194.6040986,210.8321965,255
12140,194.5851329,210.8165563,255
12145,194.5661872,210.8009317,255
12150,194.5472614,210.7853228,255
12155,194.5283555,210.7697295,255
12160,194.5094695,210.7541517,255
12165,194.4906033,210.7385895,255
12170,194.4717569,210.7230428,255
12175,194.4529304,210.7075115,255
12180,194.4341236,210.6919958,255
12185,194.4153365,210.6764955,255
12190,194.3965691,210.6610107,255
12195,194.3778214,210.6455412,255
12200,194.3590933,210.6300872,255
12205,194.3403848,210.6146485,255
12210,194.3216959,210.5992252,255
12215,194.3030266,210.5838171,255
12220,194.2843767,210.5684244,255
12225,194.2657464,210.553047,255
12230,194.2471355,210.5376848,255
12235,194.2285441,210.5223379,255
12240,194.2099721,210.5070061,255
12245,194.1914194,210.4916896,255
12250,194.1728861,210.4763882,255
12255,194.1543721,210.461102,255
12260,194.1358774,210.4458309,255
12265,194.1174019,210.430575,255
12270,194.0989457,210.4153341,255
12275,194.0805087,210.4001082,255
12280,194.0620908,210.3848974,255
12285,194.0436921,210.3697017,255
12290,194.0253125,210.3545209,255
12295,194.006952,210.3393551,255
12300,193.9886106,210.3242043,255
12305,193.9702882,210.3090684,255
12310,193.9519848,210.2939474,255
12315,193.9337004,210.2788413,255
12320,193.9154349,210.2637501,255
12325,193.8971883,210.2486737,255
12330,193.8789606,210.2336122,255
12335,193.8607518,210.2185655,255
12340,193.8425618,210.2035335,255
12345,193.8243907,210.1885164,255
12350,193.8062383,210.173514,255
12355,193.7881046,210.1585263,255
12360,193.7699897,210.1435533,255
12365,193.7518935,210.128595,255
12370,193.7338159,210.1136513,255
12375,193.715757,210.0987224,255
12380,193.6977167,210.083808,255
12385,193.679695,210.0689082,255
12390,193.6616918,210.054023,255
12395,193.6437072,210.0391524,255
12400,193.625741,210.0242964,255
12405,193.6077934,210.0094548,255
12410,193.5898642,209.9946277,255
12415,193.5719534,209.9798152,255
12420,193.554061,209.9650171,255
12425,193.5361869,209.9502334,255
12430,193.5183312,209.9354641,255
12435,193.5004939,209.9207093,255
12440,193.4826748,209.9059688,255
12445,193.4648739,209.8912427,255
12450,193.4470913,209.8765309,255
12455,193.4293269,209.8618335,255
12460,193.4115807,209.8471503,255
12465,193.3938527,209.8324814,255
12470,193.3761427,209.8178268,255
12475,193.3584509,209.8031865,255
12480,193.3407771,209.7885603,255
12485,193.3231214,209.7739483,255
12490,193.3054837,209.7593506,255
12495,193.287864,209.744767,255
12500,193.2702622,209.7301975,255
12505,193.2526784,209.7156421,255
12510,193.2351125,209.7011009,255
12515,193.2175645,209.6865737,255
12520,193.2000344,209.6720606,255
12525,193.1825221,209.6575615,255
12530,193.1650276,209.6430765,255
12535,193.1475509,209.6286055,255
12540,193.1300919,209.6141484,255
12545,193.1126507,209.5997053,255
12550,193.0952272,209.5852762,255
12555,193.0778213,209.570861,255
12560,193.0604331,209.5564597,255
12565,193.0430626,209.5420723,255
12570,193.0257096,209.5276987,255
12575,193.0083743,209.513339,255
12580,192.9910564,209.4989931,255
12585,192.9737562,209.4846611,255
12590,192.9564734,209.4703428,255
12595,192.939208,209.4560383,255
12600,192.9219602,209.4417476,255
12605,192.9047297,209.4274706,255
12610,192.8875167,209.4132073,255
12615,192.870321,209.3989577,255
12620,192.8531427,209.3847218,255
12625,192.8359817,209.3704996,255
12630,192.818838,209.356291,255
12635,192.8017116,209.342096,255
12640,192.7846025,209.3279146,255
12645,192.7675105,209.3137468,255
12650,192.7504358,209.2995926,255
12655,192.7333782,209.2854519,255
12660,192.7163378,209.2713247,255
12665,192.6993145,209.2572111,255
12670,192.6823083,209.2431109,255
12675,192.6653192,209.2290243,255
12680,192.6483471,209.214951,255
12685,192.6313921,209.2008912,255
12690,192.614454,209.1868449,255
12695,192.597533,209.1728119,255
12700,192.5806289,209.1587923,255
12705,192.5637417,209.1447861,255
12710,192.5468714,209.1307932,255
12715,192.5300181,209.1168137,255
12720,192.5131815,209.1028474,255
12725,192.4963618,209.0888945,255
12730,192.4795589,209.0749548,255
12735,192.4627728,209.0610283,255
12740,192.4460035,209.0471152,255
12745,192.4292509,209.0332152,255
12750,192.412515,209.0193284,255
12755,192.3957957,209.0054548,255
12760,192.3790932,208.9915944,255
12765,192.3624073,208.9777471,255
12770,192.345738,208.9639129,255
12775,192.3290853,208.9500919,255
12780,192.3124492,208.9362839,255
12785,192.2958296,208.922489,255
12790,192.2792265,208.9087072,255
12795,192.2626399,208.8949384,255
12800,192.2460698,208.8811827,255
12805,192.2295162,208.8674399,255
12810,192.212979,208.8537101,255
12815,192.1964582,208.8399933,255
12820,192.1799537,208.8262895,255
12825,192.1634657,208.8125985,255
12830,192.1469939,208.7989205,255
12835,192.1305385,208.7852554,255
12840,192.1140994,208.7716032,255
12845,192.0976765,208.7579638,255
12850,192.0812699,208.7443373,255
12855,192.0648795,208.7307236,255
12860,192.0485052,208.7171228,255
12865,192.0321472,208.7035347,255
12870,192.0158053,208.6899594,255
12875,191.9994795,208.6763968,255
12880,191.9831699,208.662847,255
12885,191.9668763,208.6493099,255
12890,191.9505988,208.6357855,255
12895,191.9343373,208.6222739,255
12900,191.9180918,208.6087749,255
12905,191.9018623,208.5952885,255
12910,191.8856488,208.5818148,255
12915,191.8694512,208.5683537,255
12920,191.8532696,208.5549052,255
12925,191.8371038,208.5414693,255
12930,191.820954,208.528046,255
12935,191.8048199,208.5146352,255
12940,191.7887018,208.501237,255
12945,191.7725994,208.4878513,255
12950,191.7565128,208.4744781,255
12955,191.740442,208.4611173,255
12960,191.7243869,208.4477691,255
12965,191.7083476,208.4344333,255
12970,191.6923239,208.4211099,255
12975,191.6763159,208.407799,255
12980,191.6603236,208.3945005,255
12985,191.6443469,208.3812143,255
12990,191.6283859,208.3679405,255
12995,191.6124404,208.3546791,255
13000,191.5965105,208.34143,255
